id,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
21533,76,13,17,1006,NW,39.35,0,0
21534,37,15,20,1006,NW,42.48,0,0
21535,25,14,23,1007,NW,44.27,0,0
21536,16,13,26,1006,cv,0.89,0,0
21537,15,12,27,1006,cv,1.78,0,0
21538,15,11,29,1005,NW,3.13,0,0
21539,12,11,31,1005,cv,0.89,0,0
21540,11,10,33,1004,cv,2.68,0,0
21541,12,10,35,1003,cv,3.57,0,0
21542,12,10,35,1002,SE,3.13,0,0
21543,16,9,36,1002,cv,1.79,0,0
21544,17,9,34,1001,SE,4.02,0,0
21545,16,13,28,1003,NW,8.05,0,1
21546,21,14,28,1002,SE,1.79,0,0
21547,25,14,29,1003,cv,0.89,0,0
21548,29,16,25,1003,NE,1.79,0,0
21549,37,16,25,1005,NW,4.92,0,0
21550,38,15,27,1004,SE,4.02,0,1
21551,30,15,24,1004,SE,4.91,0,0
21552,35,16,20,1004,cv,0.89,0,0
21553,53,16,21,1004,cv,1.78,0,0
21554,58,17,19,1004,NW,3.13,0,0
21555,49,15,20,1004,cv,0.89,0,0
21556,43,16,20,1003,SE,1.79,0,0
21557,42,16,20,1004,cv,1.79,0,0
21558,38,17,20,1004,cv,2.24,0,0
21559,46,17,23,1004,NE,1.79,0,0
21560,49,16,25,1004,SE,1.79,0,0
21561,54,15,29,1003,cv,1.79,0,0
21562,65,15,29,1003,SE,1.79,0,0
21563,87,15,31,1002,SE,4.92,0,0
21564,111,13,34,1002,cv,0.89,0,0
21565,104,12,36,1001,SE,5.81,0,0
21566,127,12,37,1000,SE,10.73,0,0
21567,113,11,38,1000,SE,16.54,0,0
21568,103,10,38,999,SE,21.46,0,0
21569,96,10,37,1000,SE,24.59,0,0
21570,96,11,37,999,SE,27.72,0,0
21571,93,11,36,999,SE,32.64,0,0
21572,96,9,35,999,SE,36.66,0,0
21573,86,14,29,1000,cv,0.89,0,0
21574,79,14,27,1001,cv,1.78,0,0
21575,99,15,25,1001,cv,2.67,0,0
21576,101,13,29,1001,SE,1.79,0,0
21577,113,13,28,1001,SE,3.58,0,0
21578,111,14,27,1001,SE,5.37,0,0
21579,118,14,27,1000,SE,8.5,0,0
21580,116,15,25,1001,SE,10.29,0,0
21581,126,16,24,1001,NE,3.13,0,0
21582,133,16,24,1004,NW,3.13,0,0
21583,154,16,25,1003,SE,4.02,0,0
21584,144,17,26,1004,NW,4.02,0,0
21585,145,16,28,1003,SE,1.79,0,0
21586,151,17,29,1003,SE,4.92,0,0
21587,153,17,30,1002,SE,8.94,0,0
21588,155,16,29,1003,SE,12.07,0,0
21589,154,16,29,1002,SE,13.86,0,0
21590,160,17,31,1002,SE,17.88,0,0
21591,164,16,32,1001,SE,21.9,0,0
21592,202,17,31,1001,SE,25.03,0,0
21593,216,17,30,1001,cv,0.89,0,0
21594,232,18,29,1000,cv,1.78,0,0
21595,254,18,29,1002,SE,4.02,0,0
21596,255,17,28,1001,SE,8.04,0,0
21597,257,20,26,1003,SE,12.96,0,0
21598,305,19,25,1003,SE,16.98,0,0
21599,266,18,25,1003,SE,18.77,0,0
21600,259,18,24,1002,SE,20.56,0,0
21601,236,18,23,1003,SE,22.35,0,0
21602,219,17,23,1002,SE,25.48,0,0
21603,185,17,22,1002,SE,27.27,0,0
21604,164,17,22,1002,SE,30.4,0,0
21605,147,18,21,1002,SE,31.29,0,0
21606,139,18,21,1002,SE,33.08,0,0
21607,132,18,22,1002,cv,0.89,0,0
21608,140,18,24,1003,SE,1.79,0,0
21609,150,18,25,1002,cv,0.89,0,0
21610,135,18,26,1002,SE,1.79,0,0
21611,157,18,28,1001,SE,4.92,0,0
21612,0,18,29,1000,cv,3.13,0,0
21613,161,18,30,1000,SE,3.13,0,0
21614,166,19,30,999,SE,7.15,0,0
21615,208,19,30,998,SE,12.07,0,0
21616,275,20,30,998,SE,16.99,0,0
21617,259,20,28,998,SE,20.12,0,0
21618,225,20,28,998,SE,23.25,0,0
21619,204,20,27,999,SE,25.04,0,0
21620,228,21,27,1001,SE,26.83,0,1
21621,139,20,25,1001,SE,30.85,0,2
21622,117,19,24,1001,SE,32.64,0,3
21623,160,21,24,1001,SE,36.66,0,4
21624,277,21,23,1002,SE,40.68,0,0
21625,296,20,23,1002,SE,44.7,0,0
21626,287,20,22,1002,cv,0.89,0,0
21627,338,19,21,1002,cv,1.34,0,0
21628,289,18,20,1002,NW,0.89,0,0
21629,237,19,20,1002,cv,0.89,0,0
21630,0,19,21,1003,cv,1.34,0,0
21631,135,20,23,1003,SE,0.89,0,0
21632,111,18,24,1003,cv,0.45,0,0
21633,94,18,26,1003,cv,1.34,0,0
21634,82,18,27,1003,cv,3.13,0,0
21635,72,18,29,1003,cv,4.02,0,0
21636,83,18,28,1003,SE,3.13,0,0
21637,92,18,29,1003,cv,1.79,0,0
21638,101,19,30,1002,SE,3.13,0,0
21639,113,18,30,1001,SE,7.15,0,0
21640,130,18,31,1001,SE,12.07,0,0
21641,226,18,30,1001,SE,16.09,0,0
21642,306,18,29,1001,SE,19.22,0,0
21643,164,19,28,1001,SE,23.24,0,0
21644,175,19,27,1002,SE,26.37,0,0
21645,175,19,26,1003,SE,28.16,0,0
21646,171,19,26,1004,SE,31.29,0,0
21647,202,20,25,1004,SE,33.08,0,0
21648,185,20,24,1004,SE,36.21,0,0
21649,209,21,23,1004,SE,37.1,0,0
21650,214,21,23,1004,cv,0.89,0,0
21651,192,20,22,1004,cv,1.78,0,0
21652,191,20,21,1004,cv,2.67,0,0
21653,203,20,21,1005,cv,3.56,0,0
21654,293,19,21,1005,NE,0.89,0,0
21655,284,20,22,1005,cv,0.89,0,0
21656,193,19,25,1005,cv,1.78,0,0
21657,183,20,26,1005,SE,1.79,0,0
21658,165,18,28,1005,SE,4.92,0,0
21659,166,18,29,1005,SE,6.71,0,0
21660,153,18,30,1004,SE,8.5,0,0
21661,154,18,31,1003,cv,1.79,0,0
21662,153,18,31,1003,cv,3.58,0,0
21663,0,18,32,1002,cv,5.37,0,0
21664,163,19,31,1001,SE,1.79,0,0
21665,182,19,31,1001,cv,0.89,0,0
21666,230,19,30,1002,cv,1.78,0,0
21667,210,20,29,1001,SE,1.79,0,0
21668,183,20,28,1003,SE,4.92,0,0
21669,191,17,25,1004,SE,13.86,0,0
21670,60,18,23,1005,SE,21.01,0,1
21671,52,19,21,1004,SE,25.03,0,2
21672,0,19,20,1004,SE,28.16,0,3
21673,65,19,20,1004,SE,33.97,0,0
21674,71,19,20,1004,cv,0.89,0,1
21675,83,20,20,1004,NW,1.79,0,2
21676,84,19,20,1004,NW,4.92,0,0
21677,88,19,20,1004,SE,0.89,0,0
21678,86,20,21,1004,SE,2.68,0,0
21679,87,20,22,1005,cv,0.89,0,0
21680,85,20,23,1005,SE,3.13,0,0
21681,80,19,25,1005,SE,4.92,0,0
21682,61,19,25,1005,SE,8.05,0,0
21683,85,20,25,1005,SE,11.18,0,0
21684,110,20,25,1005,SE,14.31,0,0
21685,125,21,27,1004,SE,18.33,0,0
21686,156,21,27,1004,SE,21.46,0,0
21687,160,21,28,1003,SE,25.48,0,0
21688,165,21,28,1002,SE,29.5,0,0
21689,145,21,27,1002,SE,33.52,0,0
21690,148,21,26,1002,SE,37.54,0,0
21691,109,20,25,1004,SE,40.67,0,0
21692,98,20,25,1003,SE,43.8,0,0
21693,105,20,24,1003,SE,47.82,0,0
21694,111,20,24,1004,SE,50.95,0,0
21695,111,19,23,1004,SE,54.08,0,0
21696,127,20,23,1004,cv,0.89,0,0
21697,138,20,23,1003,cv,1.78,0,0
21698,146,20,22,1003,cv,2.23,0,0
21699,164,20,22,1003,cv,2.68,0,0
21700,173,20,21,1002,NW,1.79,0,0
21701,181,20,21,1002,cv,0.89,0,0
21702,187,20,22,1003,SE,1.79,0,0
21703,182,20,23,1003,SE,3.58,0,0
21704,159,21,24,1003,SE,6.71,0,0
21705,140,20,24,1003,SE,8.5,0,0
21706,136,20,24,1003,SE,11.63,0,0
21707,138,20,25,1003,SE,13.42,0,0
21708,142,20,25,1002,SE,17.44,0,0
21709,152,20,25,1002,SE,20.57,0,0
21710,165,20,25,1002,SE,23.7,0,0
21711,167,21,25,1001,cv,0.89,0,0
21712,173,21,26,1001,SE,1.79,0,0
21713,178,21,26,1000,cv,0.89,0,0
21714,190,22,26,1001,cv,1.78,0,0
21715,189,22,26,1001,SE,1.79,0,0
21716,205,22,26,1002,cv,0.89,0,0
21717,218,22,26,1002,SE,1.79,0,0
21718,224,23,24,1003,SE,6.71,0,1
21719,101,23,24,1002,cv,0.89,0,2
21720,186,22,23,1002,SE,1.79,0,0
21721,249,22,23,1002,cv,0.89,0,0
21722,0,22,23,1001,SE,1.79,0,0
21723,238,21,23,1001,SE,4.92,0,0
21724,229,21,23,1001,SE,6.71,0,0
21725,215,21,23,1001,SE,9.84,0,0
21726,170,21,23,1002,SE,13.86,0,0
21727,166,21,23,1002,SE,18.78,0,0
21728,162,21,23,1002,SE,22.8,0,0
21729,145,21,24,1002,SE,26.82,0,0
21730,127,20,24,1002,SE,30.84,0,0
21731,132,20,24,1002,SE,33.97,0,0
21732,143,21,24,1003,SE,35.76,0,1
21733,163,22,23,1002,SE,37.55,0,2
21734,168,22,23,1002,cv,0.89,0,3
21735,130,23,24,1002,cv,1.78,0,4
21736,140,22,24,1002,cv,2.67,0,5
21737,162,23,24,1002,SE,1.79,0,0
21738,196,22,24,1002,SE,4.92,0,1
21739,143,22,24,1003,SE,8.05,0,0
21740,140,22,23,1003,cv,0.89,0,0
21741,144,22,22,1004,SE,1.79,0,1
21742,144,21,22,1004,SE,3.58,0,2
21743,69,21,22,1004,cv,0.89,0,3
21744,75,21,21,1004,cv,1.78,0,4
21745,71,21,21,1004,cv,2.23,0,5
21746,70,21,21,1005,cv,3.12,0,6
21747,61,21,21,1005,NE,1.79,0,7
21748,73,20,20,1005,NE,4.92,0,8
21749,75,20,20,1005,SE,1.79,0,0
21750,86,20,20,1005,NE,1.79,0,0
21751,98,21,21,1006,cv,0.89,0,0
21752,94,21,22,1006,NW,1.79,0,0
21753,90,21,23,1006,cv,0.89,0,0
21754,76,21,24,1006,SE,1.79,0,0
21755,80,20,25,1006,SE,4.92,0,0
21756,91,21,26,1006,SE,8.94,0,0
21757,95,21,26,1006,SE,12.07,0,0
21758,101,21,26,1005,SE,16.09,0,0
21759,118,21,26,1005,SE,19.22,0,0
21760,135,20,26,1006,SE,22.35,0,0
21761,147,20,26,1006,SE,25.48,0,0
21762,131,21,26,1005,SE,29.5,0,0
21763,128,21,25,1006,SE,32.63,0,0
21764,88,21,25,1007,SE,35.76,0,0
21765,60,21,24,1007,SE,37.55,0,0
21766,62,22,24,1008,SE,40.68,0,0
21767,73,21,24,1008,SE,43.81,0,0
21768,64,21,24,1008,SE,46.94,0,0
21769,132,21,23,1008,SE,50.96,0,0
21770,138,20,23,1008,SE,54.98,0,0
21771,131,20,23,1008,SE,58.11,0,0
21772,131,19,23,1009,cv,0.89,0,0
21773,134,20,22,1009,cv,1.78,0,1
21774,127,20,22,1010,SE,1.79,0,0
21775,116,20,23,1010,cv,0.89,0,0
21776,120,20,23,1010,SE,1.79,0,0
21777,111,20,23,1011,SE,4.92,0,0
21778,108,20,24,1011,SE,6.71,0,0
21779,107,21,26,1010,SE,8.5,0,0
21780,115,21,25,1010,SE,10.29,0,0
21781,118,21,25,1010,SE,13.42,0,0
21782,121,22,27,1010,NE,1.79,0,0
21783,150,22,27,1009,SE,3.13,0,0
21784,149,21,28,1009,SE,7.15,0,0
21785,131,22,27,1009,SE,10.28,0,0
21786,126,22,26,1010,SE,12.07,0,0
21787,100,21,25,1010,SE,15.2,0,0
21788,59,21,24,1011,SE,16.99,0,0
21789,57,21,24,1011,SE,20.12,0,0
21790,47,21,24,1012,SE,23.25,0,0
21791,44,21,23,1012,SE,26.38,0,0
21792,48,20,22,1012,SE,27.27,0,0
21793,51,20,22,1012,SE,29.06,0,0
21794,66,20,21,1012,SE,29.95,0,0
21795,77,19,21,1012,cv,0.89,0,0
21796,110,20,21,1013,cv,1.78,0,0
21797,127,20,21,1013,cv,2.23,0,0
21798,130,21,21,1013,cv,3.12,0,0
21799,139,20,24,1014,SE,1.79,0,0
21800,111,19,24,1014,SE,3.58,0,0
21801,96,19,25,1013,SE,6.71,0,0
21802,62,18,26,1013,SE,9.84,0,0
21803,51,18,27,1013,SE,12.97,0,0
21804,44,18,27,1012,cv,1.79,0,0
21805,58,18,28,1012,SE,3.13,0,0
21806,63,18,28,1011,cv,1.79,0,0
21807,70,18,28,1011,SE,3.13,0,0
21808,72,18,27,1011,SE,6.26,0,0
21809,46,18,27,1011,SE,9.39,0,0
21810,31,18,26,1010,SE,12.52,0,0
21811,36,18,25,1011,SE,16.54,0,0
21812,39,18,25,1011,SE,18.33,0,0
21813,51,19,24,1011,SE,20.12,0,0
21814,41,18,24,1012,SE,21.91,0,0
21815,34,19,23,1012,SE,23.7,0,0
21816,34,19,23,1011,SE,25.49,0,0
21817,43,19,22,1011,SE,26.38,0,0
21818,51,19,22,1011,SE,28.17,0,0
21819,59,19,22,1011,SE,29.96,0,0
21820,59,19,22,1010,SE,31.75,0,1
21821,53,19,21,1010,SE,33.54,0,2
21822,52,19,21,1011,SE,34.43,0,3
21823,63,20,21,1011,cv,0.89,0,4
21824,60,20,21,1011,SE,1.79,0,5
21825,74,19,20,1011,SE,3.58,0,6
21826,86,20,21,1011,SE,5.37,0,7
21827,89,20,21,1011,SE,7.16,0,8
21828,84,20,21,1010,SE,8.95,0,9
21829,106,20,22,1010,SE,10.74,0,0
21830,128,20,22,1009,cv,0.89,0,1
21831,174,20,23,1009,NE,1.79,0,0
21832,208,21,23,1008,NE,3.58,0,0
21833,194,21,23,1008,SE,1.79,0,0
21834,218,21,22,1008,NE,0.89,0,1
21835,202,21,21,1008,NE,4.02,0,2
21836,178,21,22,1008,NE,4.91,0,3
21837,174,21,22,1008,SE,1.79,0,0
21838,175,21,22,1008,cv,0.89,0,1
21839,151,21,21,1008,SE,0.89,0,2
21840,129,21,21,1007,SE,2.68,0,3
21841,0,21,21,1007,cv,0.89,0,4
21842,109,21,21,1006,SE,1.79,0,5
21843,104,20,21,1005,SE,3.58,0,6
21844,118,21,21,1005,cv,0.89,0,7
21845,105,21,21,1005,cv,1.78,0,8
21846,91,20,20,1005,SE,1.79,0,9
21847,90,20,21,1005,SE,3.58,0,10
21848,72,20,21,1006,cv,0.89,0,11
21849,75,20,21,1005,SE,1.79,0,12
21850,74,20,21,1005,SE,3.58,0,0
21851,63,21,21,1005,SE,5.37,0,0
21852,61,21,22,1004,SE,7.16,0,0
21853,61,21,23,1004,SE,8.95,0,0
21854,59,21,24,1004,cv,0.89,0,0
21855,67,21,24,1003,SE,1.79,0,0
21856,69,21,24,1003,SE,3.58,0,0
21857,73,21,24,1003,SE,5.37,0,0
21858,72,21,24,1003,SE,7.16,0,0
21859,73,21,24,1004,SE,8.95,0,0
21860,81,20,24,1004,SE,10.74,0,0
21861,83,21,23,1004,cv,0.89,0,0
21862,98,21,23,1004,cv,1.78,0,0
21863,106,21,22,1004,SE,0.89,0,0
21864,110,21,22,1004,cv,0.89,0,0
21865,98,21,22,1004,SE,1.79,0,0
21866,104,21,22,1004,cv,0.89,0,0
21867,105,21,23,1004,NW,1.79,0,0
21868,97,21,22,1004,NW,3.58,0,0
21869,127,21,22,1004,NW,5.37,0,0
21870,128,21,22,1004,cv,0.89,0,0
21871,128,22,23,1004,NW,1.79,0,0
21872,100,22,25,1004,NW,4.92,0,0
21873,78,22,27,1004,NW,6.71,0,0
21874,70,22,29,1004,cv,0.89,0,0
21875,50,21,29,1004,NE,1.79,0,0
21876,36,18,32,1003,NW,1.79,0,0
21877,30,15,33,1003,cv,0.89,0,0
21878,24,16,34,1002,cv,1.78,0,0
21879,21,16,34,1002,cv,2.67,0,0
21880,27,16,34,1001,SE,3.13,0,0
21881,40,15,33,1001,SE,6.26,0,0
21882,40,19,31,1001,SE,12.07,0,0
21883,27,19,29,1002,SE,15.2,0,0
21884,42,19,29,1002,SE,19.22,0,0
21885,71,20,28,1002,SE,22.35,0,0
21886,69,20,27,1002,SE,26.37,0,0
21887,69,22,27,1002,SE,30.39,0,0
21888,77,22,26,1002,SE,34.41,0,0
21889,77,22,26,1002,SE,37.54,0,0
21890,90,22,24,1001,SE,39.33,0,0
21891,104,22,24,1001,cv,0.89,0,0
21892,112,22,23,1001,SE,1.79,0,0
21893,126,22,23,1001,SE,3.58,0,0
21894,131,22,23,1001,SE,5.37,0,0
21895,134,23,24,1001,SE,8.5,0,0
21896,135,23,25,1000,SE,11.63,0,0
21897,145,24,27,1000,SE,13.42,0,0
21898,138,24,28,1000,SE,15.21,0,0
21899,140,24,30,999,SE,18.34,0,0
21900,137,24,32,998,SE,21.47,0,0
21901,129,24,33,998,SE,24.6,0,0
21902,0,23,33,997,SE,29.52,0,0
21903,133,23,34,997,SE,33.54,0,0
21904,140,23,34,996,SE,37.56,0,0
21905,121,23,35,996,cv,1.79,0,0
21906,122,23,35,996,SE,3.13,0,0
21907,0,25,32,996,NE,1.79,0,0
21908,120,25,30,997,NE,4.92,0,0
21909,192,25,30,998,NE,6.71,0,0
21910,199,24,29,998,NE,9.84,0,0
21911,205,25,28,998,NW,3.13,0,0
21912,200,25,28,999,NW,6.26,0,0
21913,178,22,27,999,NE,3.13,0,0
21914,104,17,26,1000,NE,7.15,0,0
21915,84,16,25,1000,NE,10.28,0,0
21916,61,13,22,1000,NW,3.13,0,0
21917,38,14,21,1000,NW,6.26,0,0
21918,27,16,23,1000,cv,0.89,0,0
21919,17,15,26,1001,cv,1.34,0,0
21920,17,14,28,1001,NE,1.79,0,0
21921,19,13,31,1001,cv,0.89,0,0
21922,12,14,32,1000,NW,1.79,0,0
21923,9,15,32,999,NE,1.79,0,0
21924,13,13,34,998,NW,1.79,0,0
21925,13,11,34,997,cv,3.13,0,0
21926,12,12,35,996,cv,4.92,0,0
21927,19,14,35,996,SE,3.13,0,0
21928,0,14,35,996,cv,7.15,0,0
21929,16,13,34,995,SE,5.81,0,0
21930,22,14,33,995,SE,8.94,0,0
21931,21,13,32,996,SE,12.96,0,0
21932,24,13,32,996,SE,16.09,0,0
21933,27,17,29,997,SE,17.88,0,0
21934,22,16,29,997,SE,19.67,0,0
21935,23,14,30,997,SE,21.46,0,0
21936,33,17,25,997,cv,0.89,0,0
21937,45,18,23,996,cv,1.78,0,0
21938,48,18,23,996,NW,1.79,0,0
21939,51,18,21,996,NW,4.92,0,0
21940,45,18,21,996,NW,5.81,0,0
21941,48,18,20,997,NW,8.94,0,0
21942,35,19,22,997,NW,12.07,0,0
21943,0,20,25,997,NW,16.09,0,0
21944,29,19,29,997,NW,17.88,0,0
21945,21,17,30,997,NE,1.79,0,0
21946,20,15,32,997,NW,3.13,0,0
21947,16,15,33,997,NE,3.13,0,0
21948,18,15,34,996,NE,4.92,0,0
21949,18,16,35,996,NE,6.71,0,0
21950,15,15,35,995,SE,3.13,0,0
21951,26,16,35,995,cv,1.79,0,0
21952,22,15,35,995,SE,1.79,0,0
21953,20,15,34,995,SE,4.92,0,0
21954,24,15,33,995,SE,8.05,0,0
21955,22,16,32,996,SE,9.84,0,0
21956,24,17,31,996,SE,11.63,0,0
21957,33,17,30,997,SE,14.76,0,0
21958,42,19,30,997,SE,19.68,0,0
21959,103,17,28,998,SE,25.49,0,0
21960,115,16,27,999,SE,28.62,0,0
21961,60,16,27,999,SE,30.41,0,0
21962,45,17,26,1000,SE,32.2,0,0
21963,60,17,26,1000,SE,35.33,0,0
21964,69,17,25,999,NE,1.79,0,0
21965,87,18,24,1000,cv,0.89,0,0
21966,91,19,24,1000,cv,1.78,0,0
21967,114,18,26,1001,SE,1.79,0,0
21968,96,18,27,1001,cv,0.89,0,0
21969,97,18,28,1001,NE,1.79,0,0
21970,81,18,29,1001,cv,1.79,0,0
21971,81,18,30,1001,SE,3.13,0,0
21972,83,19,31,1001,SE,6.26,0,0
21973,88,19,31,1000,SE,8.05,0,0
21974,85,20,31,1000,cv,3.13,0,0
21975,95,19,31,1000,SE,4.02,0,0
21976,114,19,31,1000,SE,8.94,0,0
21977,0,22,29,1000,SE,13.86,0,0
21978,106,21,29,1000,SE,18.78,0,0
21979,105,19,28,1001,SE,22.8,0,0
21980,98,19,27,1002,SE,26.82,0,0
21981,89,17,27,1002,SE,30.84,0,0
21982,83,17,26,1003,SE,34.86,0,0
21983,68,18,25,1003,SE,39.78,0,0
21984,77,19,24,1003,SE,42.91,0,0
21985,75,19,24,1003,SE,46.04,0,0
21986,78,20,23,1002,NW,1.79,0,0
21987,86,20,23,1002,NW,4.92,0,0
21988,94,21,22,1002,SE,3.13,0,1
21989,93,21,22,1002,cv,0.89,0,2
21990,85,22,23,1002,cv,1.34,0,0
21991,77,22,23,1003,SE,1.79,0,0
21992,73,22,24,1003,cv,0.89,0,1
21993,105,22,24,1003,NW,1.79,0,0
21994,89,22,25,1004,NW,4.92,0,1
21995,93,22,25,1004,NW,8.05,0,0
21996,97,21,26,1004,NW,9.84,0,0
21997,92,21,27,1004,SE,1.79,0,0
21998,96,20,27,1003,SE,3.58,0,0
21999,109,21,26,1003,SE,6.71,0,0
22000,109,20,26,1002,SE,10.73,0,0
22001,110,21,27,1002,SE,13.86,0,0
22002,132,21,26,1002,SE,16.99,0,0
22003,149,21,26,1003,SE,20.12,0,0
22004,133,21,25,1004,SE,21.91,0,0
22005,124,21,25,1005,SE,23.7,0,0
22006,122,20,22,1004,NW,4.02,0,1
22007,32,20,22,1002,SE,3.13,0,2
22008,34,20,21,1003,NW,7.15,0,0
22009,46,20,21,1003,cv,0.89,0,0
22010,47,20,22,1002,cv,1.78,0,0
22011,53,20,22,1002,cv,2.23,0,0
22012,55,20,22,1003,NW,0.89,0,0
22013,52,20,22,1003,NW,2.68,0,0
22014,52,21,22,1003,NW,3.57,0,0
22015,56,21,22,1003,NW,5.36,0,0
22016,59,21,23,1003,cv,0.89,0,0
22017,90,21,24,1003,cv,1.78,0,0
22018,112,22,25,1003,SE,1.79,0,0
22019,123,22,26,1003,cv,0.89,0,0
22020,133,22,26,1002,cv,1.78,0,0
22021,155,22,25,1003,SE,1.79,0,1
22022,153,23,24,1003,cv,1.79,0,2
22023,159,23,25,1002,cv,2.68,0,0
22024,168,23,25,1002,SE,1.79,0,0
22025,179,23,25,1002,NE,1.79,0,0
22026,199,23,25,1002,NE,3.58,0,0
22027,184,23,25,1002,NE,5.37,0,0
22028,194,23,24,1002,NE,7.16,0,0
22029,188,23,24,1002,NE,8.95,0,1
22030,189,23,24,1002,cv,0.89,0,0
22031,179,23,24,1002,cv,1.78,0,0
22032,184,23,24,1002,cv,2.67,0,0
22033,177,23,24,1002,NW,1.79,0,1
22034,180,23,24,1002,cv,0.89,0,2
22035,180,23,24,1002,NE,1.79,0,0
22036,183,23,24,1002,cv,0.89,0,0
22037,187,23,23,1002,NE,0.89,0,0
22038,177,23,23,1002,SE,1.79,0,0
22039,179,23,24,1002,cv,0.89,0,0
22040,183,24,25,1003,cv,1.78,0,0
22041,173,24,26,1002,SE,3.13,0,0
22042,175,24,27,1002,SE,4.92,0,0
22043,168,24,28,1002,SE,8.05,0,0
22044,178,24,28,1002,SE,11.18,0,0
22045,157,24,29,1001,SE,12.97,0,0
22046,110,24,31,1001,SE,16.1,0,0
22047,97,24,30,1001,SE,20.12,0,0
22048,90,25,31,1000,SE,24.14,0,0
22049,103,24,30,1000,SE,28.16,0,0
22050,105,24,30,1000,SE,32.18,0,0
22051,134,24,29,1000,SE,35.31,0,0
22052,210,24,29,1001,SE,38.44,0,0
22053,232,24,28,1001,SE,41.57,0,1
22054,167,22,27,1001,SE,44.7,0,2
22055,163,21,27,1002,SE,47.83,0,0
22056,171,22,26,1002,cv,0.89,0,0
22057,152,23,25,1001,cv,1.78,0,0
22058,136,23,25,1001,cv,2.67,0,0
22059,149,23,25,1001,cv,3.56,0,0
22060,163,23,24,1001,SE,0.89,0,0
22061,169,23,25,1002,cv,0.89,0,0
22062,177,23,25,1002,cv,1.78,0,0
22063,184,24,26,1002,cv,2.67,0,0
22064,186,23,26,1002,NE,1.79,0,0
22065,185,24,26,1003,NW,1.79,0,0
22066,174,24,26,1003,NW,3.58,0,0
22067,152,24,28,1003,NW,6.71,0,0
22068,145,24,29,1002,NW,9.84,0,0
22069,135,24,31,1002,cv,0.89,0,0
22070,120,23,31,1001,SE,1.79,0,0
22071,130,23,31,1002,cv,0.89,0,0
22072,139,24,29,1001,SE,4.92,0,0
22073,113,23,28,1001,SE,8.94,0,0
22074,113,23,27,1002,SE,13.86,0,0
22075,119,24,27,1002,SE,17.88,0,0
22076,122,24,27,1002,SE,19.67,0,0
22077,125,24,26,1003,SE,21.46,0,0
22078,115,24,26,1002,SE,24.59,0,0
22079,109,24,26,1002,SE,26.38,0,1
22080,115,24,25,1002,SE,29.51,0,2
22081,103,24,24,1002,SE,32.64,0,3
22082,101,23,24,1002,SE,34.43,0,5
22083,95,23,24,1002,SE,37.56,0,7
22084,95,23,24,1002,cv,0.89,0,8
22085,92,23,24,1002,NE,0.89,0,9
22086,110,24,24,1003,NE,1.78,0,10
22087,122,24,24,1002,cv,0.89,0,0
22088,127,24,25,1003,cv,1.78,0,0
22089,122,24,25,1003,cv,2.67,0,0
22090,110,24,25,1003,cv,3.56,0,0
22091,104,24,25,1003,SE,1.79,0,0
22092,103,24,27,1003,SE,3.58,0,0
22093,107,24,28,1002,SE,6.71,0,0
22094,106,24,28,1002,SE,9.84,0,0
22095,89,24,28,1002,SE,12.97,0,0
22096,96,24,27,1001,SE,16.99,0,0
22097,90,24,27,1001,SE,21.01,0,0
22098,92,24,26,1001,SE,24.14,0,1
22099,94,23,26,1001,SE,25.93,0,2
22100,73,24,25,1001,SE,29.95,0,0
22101,72,23,25,1002,SE,33.08,0,0
22102,47,23,25,1002,cv,0.89,0,0
22103,60,23,24,1002,SE,1.79,0,0
22104,62,23,24,1001,SE,3.58,0,0
22105,66,23,24,1001,SE,5.37,0,0
22106,73,23,24,1000,SE,7.16,0,0
22107,61,23,24,1000,cv,0.89,0,0
22108,52,23,24,999,NW,1.79,0,0
22109,48,23,24,999,NW,4.92,0,0
22110,47,23,24,999,NW,6.71,0,0
22111,52,24,26,998,NW,8.5,0,0
22112,42,24,27,998,NW,10.29,0,0
22113,33,25,29,998,NW,13.42,0,0
22114,35,24,29,997,cv,0.89,0,0
22115,35,24,30,996,cv,1.78,0,0
22116,36,25,32,996,cv,2.67,0,0
22117,30,25,31,995,SE,3.13,0,0
22118,46,25,32,994,SE,7.15,0,0
22119,53,25,32,993,SE,10.28,0,0
22120,63,25,32,992,SE,16.09,0,0
22121,67,25,31,993,SE,21.9,0,0
22122,56,25,30,994,SE,29.05,0,0
22123,56,21,22,995,SE,41.12,0,2
22124,22,21,22,995,SE,42.91,0,3
22125,20,21,23,995,NW,1.79,0,0
22126,33,22,23,996,NW,6.71,0,0
22127,43,21,22,995,cv,0.89,0,0
22128,25,21,23,995,NW,1.79,0,0
22129,33,21,23,995,NW,4.92,0,0
22130,45,21,23,994,cv,0.89,0,0
22131,54,21,22,994,SE,1.79,0,0
22132,49,21,21,994,SE,3.58,0,0
22133,47,21,21,995,SE,4.47,0,0
22134,61,21,21,995,cv,0.89,0,0
22135,79,21,22,995,SE,1.79,0,0
22136,86,22,22,995,NE,1.79,0,0
22137,101,22,24,995,cv,1.79,0,0
22138,96,23,26,995,SE,1.79,0,0
22139,95,22,27,994,cv,0.89,0,0
22140,87,23,28,994,SE,3.13,0,0
22141,65,24,30,993,SE,4.92,0,0
22142,76,23,29,994,NE,1.79,0,0
22143,80,21,29,993,NW,1.79,0,0
